Year,Library Name,Employee Number,Job Title,Part Time,Salary,Hourly
2024,Mastics-Moriches-Shirley,1,ACCOUNT CLERK TYPIST,N,47187.66,
2024,Mastics-Moriches-Shirley,2,ASSISTANT DIRECTOR,N,125047.52,
2024,Mastics-Moriches-Shirley,3,BUSINESS MANAGER II,N,132698.02,
2024,Mastics-Moriches-Shirley,4,COMMUNITY SERV AIDE,Y,,16.0
2024,Mastics-Moriches-Shirley,5,COMPUTER TECHNICIAN,Y,,20.31
2024,Mastics-Moriches-Shirley,6,CUSTODIAL WORKER I,Y,,16.0
2024,Mastics-Moriches-Shirley,7,CUSTODIAL WORKER I,Y,,18.39
2024,Mastics-Moriches-Shirley,8,CUSTODIAL WORKER I,Y,,26.54
2024,Mastics-Moriches-Shirley,9,CUSTODIAL WORKER II,N,43477.2,
2024,Mastics-Moriches-Shirley,10,CUSTODIAL WORKER III,N,58000.0,
2024,Mastics-Moriches-Shirley,11,CUSTODIAL WORKER III,N,64479.22,
2024,Mastics-Moriches-Shirley,12,GUARD,Y,,21.5
2024,Mastics-Moriches-Shirley,13,GUARD,Y,,22.02
2024,Mastics-Moriches-Shirley,14,GUARD,Y,,22.09
2024,Mastics-Moriches-Shirley,15,GUARD,Y,,22.18
2024,Mastics-Moriches-Shirley,16,GUARD,Y,,23.31
2024,Mastics-Moriches-Shirley,17,GUARD,Y,,23.77
2024,Mastics-Moriches-Shirley,18,GUARD,Y,,25.22
2024,Mastics-Moriches-Shirley,19,LIB I CHILDRENS SERV,N,59730.58,
2024,Mastics-Moriches-Shirley,20,LIB I CHILDRENS SERV,Y,,24.72
2024,Mastics-Moriches-Shirley,21,LIB I CHILDRENS SERV,Y,,25.92
2024,Mastics-Moriches-Shirley,22,LIB I CHILDRENS SERV,Y,,29.85
2024,Mastics-Moriches-Shirley,23,LIB I CHILDRENS SERV,Y,,38.84
2024,Mastics-Moriches-Shirley,24,LIBRARIAN I,N,53207.44,
2024,Mastics-Moriches-Shirley,25,LIBRARIAN I,N,54483.78,
2024,Mastics-Moriches-Shirley,26,LIBRARIAN I,N,72677.54,
2024,Mastics-Moriches-Shirley,27,LIBRARIAN I,Y,,22.25
2024,Mastics-Moriches-Shirley,28,LIBRARIAN I,Y,,24.72
2024,Mastics-Moriches-Shirley,29,LIBRARIAN I,Y,,25.31
2024,Mastics-Moriches-Shirley,30,LIBRARIAN I,Y,,26.54
2024,Mastics-Moriches-Shirley,31,LIBRARIAN I,Y,,29.85
2024,Mastics-Moriches-Shirley,32,LIBRARIAN I,Y,,31.68
2024,Mastics-Moriches-Shirley,33,LIBRARIAN I,Y,,37.57
2024,Mastics-Moriches-Shirley,34,LIBRARIAN I,Y,,58.62
2024,Mastics-Moriches-Shirley,35,LIBRARIAN II,N,59961.46,
2024,Mastics-Moriches-Shirley,36,LIBRARIAN II,N,70772.52,
2024,Mastics-Moriches-Shirley,37,LIBRARIAN II,N,75372.7,
2024,Mastics-Moriches-Shirley,38,LIBRARIAN II,N,81050.32,
